false_positive_rate,true_positive_rate,threshold
0.17590725806451613,0.4419561243144424,0.5896787
0.17590725806451613,0.4428702010968921,0.5896649
0.17641129032258066,0.4428702010968921,0.5894165
0.17641129032258066,0.4460694698354662,0.5890562
0.17691532258064516,0.4460694698354662,0.58903015
0.17691532258064516,0.4469835466179159,0.58897626
0.1774193548387097,0.4469835466179159,0.5889451
0.1774193548387097,0.44789762340036565,0.588742
0.1779233870967742,0.44789762340036565,0.5887035
0.1779233870967742,0.4483546617915905,0.58868843
0.17943548387096775,0.4483546617915905,0.5885676
0.17943548387096775,0.45018281535648996,0.58841157
0.17993951612903225,0.45018281535648996,0.5883807
0.17993951612903225,0.45109689213893966,0.5881101
0.18094758064516128,0.45109689213893966,0.58791184
0.18094758064516128,0.4515539305301645,0.5878778
0.1814516129032258,0.4515539305301645,0.58781064
0.1814516129032258,0.4520109689213894,0.58775085
0.1819556451612903,0.4529250457038391,0.58773166
0.18245967741935484,0.4529250457038391,0.5877229
0.18245967741935484,0.45521023765996343,0.5872747
0.18346774193548387,0.45521023765996343,0.58706707
0.18346774193548387,0.45612431444241314,0.58699787
0.18397177419354838,0.45612431444241314,0.58699393
0.18397177419354838,0.45658135283363804,0.5868995
0.1844758064516129,0.45658135283363804,0.586861
0.1844758064516129,0.4570383912248629,0.58684033
0.1849798387096774,0.4570383912248629,0.5868289
0.1849798387096774,0.4579524680073126,0.5866978
0.18699596774193547,0.4579524680073126,0.5863563
0.18699596774193547,0.4584095063985375,0.5861255
0.18901209677419356,0.4584095063985375,0.58578515
0.18901209677419356,0.4593235831809872,0.58569384
0.1900201612903226,0.4593235831809872,0.585636
0.1900201612903226,0.45978062157221206,0.5856323
0.1900201612903226,0.4606946983546618,0.585594
0.19102822580645162,0.4606946983546618,0.5855395
0.19102822580645162,0.46115173674588666,0.5854673
0.19153225806451613,0.46115173674588666,0.5854523
0.19153225806451613,0.4648080438756856,0.5845861
0.19203629032258066,0.4648080438756856,0.58455694
0.19203629032258066,0.46526508226691043,0.5845374
0.19254032258064516,0.46526508226691043,0.5844407
0.19254032258064516,0.46617915904936014,0.58438957
0.1930443548387097,0.46617915904936014,0.5843531
0.1930443548387097,0.466636197440585,0.58435094
0.1930443548387097,0.46755027422303475,0.58428013
0.1935483870967742,0.46755027422303475,0.584245
0.1935483870967742,0.4702925045703839,0.5839793
0.19405241935483872,0.4702925045703839,0.5839264
0.19405241935483872,0.47074954296160876,0.58392155
0.19657258064516128,0.47074954296160876,0.5838185
0.19657258064516128,0.47120658135283366,0.5838138
0.1970766129032258,0.47120658135283366,0.5837904
0.1970766129032258,0.47303473491773307,0.58372647
0.1975806451612903,0.47303473491773307,0.5836388
0.1975806451612903,0.4739488117001828,0.5834385
0.19858870967741934,0.4739488117001828,0.58336604
0.19858870967741934,0.4753199268738574,0.5833374
0.19909274193548387,0.4753199268738574,0.58331937
0.19909274193548387,0.47623400365630714,0.5832542
0.20211693548387097,0.47623400365630714,0.58310324
0.20211693548387097,0.476691042047532,0.58304095
0.20211693548387097,0.47760511882998175,0.5830385
0.203125,0.47760511882998175,0.5829627
0.203125,0.4780621572212066,0.5829213
0.20362903225806453,0.47851919561243145,0.58284026
0.20413306451612903,0.47851919561243145,0.5828289
0.20413306451612903,0.4789762340036563,0.5828179
0.20514112903225806,0.4789762340036563,0.5828034
0.2061491935483871,0.4789762340036563,0.58262527
0.2061491935483871,0.47943327239488115,0.58260727
0.20665322580645162,0.4803473491773309,0.582557
0.20715725806451613,0.48080438756855576,0.58244425
0.2086693548387097,0.48080438756855576,0.58220917
0.2086693548387097,0.48171846435100546,0.58211726
0.2091733870967742,0.48171846435100546,0.5821025
0.20967741935483872,0.48217550274223037,0.5820694
0.21018145161290322,0.48217550274223037,0.58198553
0.21018145161290322,0.48583180987202923,0.5815595
0.21068548387096775,0.48583180987202923,0.5815214
0.21068548387096775,0.48720292504570384,0.58138865
0.21118951612903225,0.48720292504570384,0.58138645
0.21118951612903225,0.48948811700182815,0.5811942
0.21169354838709678,0.48948811700182815,0.5811667
0.21169354838709678,0.489945155393053,0.5811244
0.21219758064516128,0.489945155393053,0.5810847
0.21219758064516128,0.49085923217550276,0.5809418
0.2127016129032258,0.49085923217550276,0.58080757
0.2127016129032258,0.4913162705667276,0.5806994
0.21370967741935484,0.4913162705667276,0.58055985
0.21370967741935484,0.49177330895795246,0.5805021
0.21471774193548387,0.49177330895795246,0.5804426
0.21471774193548387,0.4926873857404022,0.58042943
0.21522177419354838,0.4926873857404022,0.5804275
0.21522177419354838,0.49314442413162707,0.5804065
0.2157258064516129,0.49314442413162707,0.58034575
0.2157258064516129,0.49405850091407677,0.5802845
0.21673387096774194,0.49405850091407677,0.5802451
